,event,time,stage,section,thrust,mass,lat,lon,lat_IIP,lon_IIP,altitude,altitude_apogee,altitude_perigee,inclination,argument_perigee,lon_ascending _node,true_anomaly,pos_ECI_X,pos_ECI_Y,pos_ECI_Z,vel_ECI_X,vel_ECI_Y,vel_ECI_Z,vel_ground_NED_X,vel_ground_NED_Y,vel_ground_NED_Z,quat_ECI2BODY_0,quat_ECI2BODY_1,quat_ECI2BODY_2,quat_ECI2BODY_3,accel_BODY_X,aero_BODY_X,heading_NED2BODY,pitch_NED2BODY,roll_NED2BODY,vel_inertial,flightpath_vel_inertial_geocentric,azimuth_vel_inertial_geocentric,thrustvec_ECI_X,thrustvec_ECI_Y,thrustvec_ECI_Z,rate_BODY_X,rate_BODY_Y,rate_BODY_Z,vel_ground,vel_air,AOA_total,AOA_pitch,AOA_yaw,dynamic_pressure,Q_alpha,M
28,ZEROLIFT_END,90.0,1,2,415262.84598433075,15374.119431078663,42.50448187414005,143.63658249109818,42.48813724641606,144.56757848989992,18525.948619693518,19185.86331197899,-6330207.942944042,42.31505102332477,-89.14283066089779,53.396150021744525,179.59868198622274,-3821580.212860732,2775255.788402808,4299598.795891201,-837.5896881869795,-583.3380570952063,295.48818438581486,-8.473199795485698,619.7745912039559,-446.58592828848674,0.08672182538369869,0.2750067955173507,-0.8325889959655229,0.47291236690211974,24.534394006099873,-38068.14236541084,90.60040436816784,37.42967638046809,0.2762683054271383,1062.6161309355307,24.851649562782438,90.50350173572659,-0.8337011674508856,-0.37591163282752393,0.40451552219411213,0.0,-0.6184573330199896,-0.05853218341060627,763.9576757661999,750.8981664260501,0.9499519039310265,0.9349107705741293,0.16840587170885404,31313.602282553395,29746.416107250534,2.544817131822051
29,,90.0,1,3,415262.84598433075,15374.119431078721,42.50448187414005,143.63658249109818,42.48813724641606,144.56757848989992,18525.948619693518,19185.863311990164,-6330207.942944042,42.31505102332477,-89.14283066089772,53.39615002174442,179.59868198622186,-3821580.212860732,2775255.7884028084,4299598.795891201,-837.5896881869792,-583.3380570952029,295.48818438581475,-8.473199795486948,619.7745912039529,-446.58592828848793,0.0867218253836987,0.2750067955173507,-0.8325889959655229,0.47291236690211974,24.534394006099788,-38068.1423654107,90.60040436816784,37.42967638046809,0.2762683054271383,1062.6161309355286,24.85164956278255,90.50350173572667,-0.8337011674508856,-0.37591163282752393,0.40451552219411213,-1.903724461439181e-16,-0.618457333019985,-0.05853218341060564,763.9576757661983,750.8981664260485,0.9499519039306428,0.9349107705739204,0.16840587170894764,31313.60228255326,29746.41610723839,2.544817131822046
30,,91.407438,1,3,415710.90731672023,15175.83699231531,42.504372031737255,143.6473973338295,42.48654784147307,144.6370700704527,19159.801487953402,20190.47403565515,-6327396.970137204,42.315066042949695,-89.10949552955903,53.39339295327089,179.57973160107778,-3822773.602544939,2774421.4440681525,4300018.034806167,-858.4155564463589,-602.391704892,300.3220285449707,-8.924823995709659,647.295239524894,-454.2340632064086,0.08515144313640544,0.2758706236242709,-0.8329351115602583,0.47208421823731156,24.98964007973225,-36472.20297007424,90.61716370595204,37.21578668277695,0.23991116785898528,1090.846622812377,24.60783157821676,90.5156024486363,-0.8332892245670617,-0.3791674364134655,0.40231967809698976,-0.018854417147925587,-0.16069742446896285,0.0039506476107977915,790.8219545333502,779.4688209493588,1.5791422439376412,1.5709063528107294,0.16115047849554515,30532.345049428215,48214.915874032406,2.6416439644727943
31,,97.180073,1,3,417195.9613356251,14362.577483623088,42.503856123932714,143.69682568059505,42.478408889964,144.95931266923975,21880.067941028625,24692.753836892545,-6314267.803991743,42.31514854919432,-88.95571185022762,53.379432068768345,179.49065930248133,-3827987.8264202727,2770710.7560611614,4301813.578398767,-949.6408220577529,-684.2053123030987,322.32964538423994,-11.074589576200339,766.4708671821625,-489.15734808733134,0.07835179259225014,0.2794996657186386,-0.8337260776477463,0.46972516730533637,27.00004316008333,-29405.749387760676,90.6913801572373,36.342288431319815,0.23708821486404555,1214.0226524228597,23.761021432631992,90.5710820802771,-0.8314818621843162,-0.3924447132707241,0.3932239309660095,0.0018000343238939673,-0.16069742446896285,0.0039506476107977915,909.3267553311564,905.7323373123812,3.6558445456649924,3.6533978063095955,0.13409361129208408,26648.63091472202,97423.251979026,3.056847314837443
32,,106.641142,1,3,418687.37107134965,13029.684701780938,42.502727608603514,143.7969971044536,42.45710791391713,145.64395933111888,26825.638600138947,33654.543980779126,-6285931.42590358,42.31534998084965,-88.63647636611235,53.35075017708327,179.2959438245981,-3837759.8487395467,2763549.2817962975,4305062.19392421,-1120.8898728247445,-833.0408928787363,366.02592704016234,-15.809051051925707,986.148011567971,-559.0096619590156,0.06719777381417526,0.285422630678759,-0.8348896694292528,0.4658082961748284,30.75594203120615,-17947.143698481526,90.82331333016778,34.924761641111,0.23273325053197957,1443.7195764672877,22.780449100399014,90.68049835314648,-0.8280367188149648,-0.41399035489829905,0.3781100082586117,-0.0053854657797802455,-0.16069742446896285,0.0039506476107977915,1133.6796853512717,1133.6796853512717,5.3812748041372185,5.38026152902218,0.10504079054619594,19006.636925955747,102279.93640102974,3.7839005871971745
33,,118.352781,1,3,419548.2533020937,11379.727342079734,42.50064566240462,143.95893377137156,42.40632485701717,146.86165539806728,33990.42423251644,48442.87841203902,-6234502.823079085,42.315731559639474,-88.08813829209436,53.30760254343786,178.93546029049799,-3852330.3128127,2752568.490268511,4309731.489090874,-1375.7158126440447,-1048.426010833874,433.9759112944349,-24.479021833818138,1307.5796890888728,-669.0712639461817,0.05336627499001504,0.2926725866508435,-0.8361284124225205,0.46085143078244356,36.2064276238753,-7528.978911649006,91.0136929169949,33.19805415860319,0.22777127714862805,1783.29083128236,22.036000224407047,90.84850592380253,-0.8229895893440126,-0.44023589724772505,0.35899929053671426,-0.0007649041434083643,-0.16069742446896285,0.0039506476107977915,1469.0201571340797,1469.02015713408,6.10410951418453,6.103631023219374,0.0770099857779021,10383.775927746008,63383.7054337147,4.793331816743741
34,,130.532266,1,3,419868.65925752977,9663.859044928004,42.49728269879554,144.18025228529802,42.29442748733226,148.77548276794164,42992.19450905919,70242.32796961628,-6152341.208971532,42.316305412520315,-87.25639142497573,53.256980236570264,178.34247380667907,-3870989.5384081462,2738214.9329694384,4315535.7834316185,-1699.3133642855123,-1317.0803950048287,522.4092461996954,-38.198943260157705,1710.8399745432307,-814.9943216228197,0.03896522899968427,0.3001401522728284,-0.8371619514080627,0.45558451962572954,43.12841205534775,-3081.764323075472,91.24503252391771,31.441376277832724,0.22306279060395542,2212.5275359778816,21.61416652630909,91.0640798859016,-0.8167951609115728,-0.4670280201237247,0.338718900462835,-0.004035187193643644,-0.16069742446896285,0.0039506476107977915,1895.42826876638,1895.42826876638,5.9752246306844565,5.974981995988444,0.05423992487362646,4484.900290252323,26798.286680479552,5.879381306988163
35,,141.325256,1,3,419960.9358031016,8143.322661577336,42.49278194725788,144.43048583217484,42.082873857707206,151.3567584886491,52636.12277022749,98380.63374412712,-6040755.505412303,42.317000658161426,-86.16260948365314,53.20814091841024,177.50326252371812,-3891157.143121657,2722497.4113880913,4321679.1050994275,-2049.3664008489704,-1604.476010873238,619.3306715148984,-56.27684284977374,2143.19726803477,-978.2823428516065,0.026187784773787248,0.3066771516490773,-0.8378729860410352,0.4508127071529935,51.40267790305008,-1372.3439694332533,91.48728168629017,29.924629401079184,0.21923233431214528,2675.409575200675,21.448023583278246,91.29498927318785,-0.8105266327016221,-0.490301471924713,0.32039201661375655,-0.0008091134285796982,-0.16069742446896285,0.0039506476107977915,2356.5860805597727,2356.5860805597727,5.397340140931696,5.397220667731751,0.03612526718284863,1976.0615940312678,10665.476562418435,7.190442379281587
36,,149.087546,1,3,419986.5600018191,7049.75695084577,42.4882894869997,144.64790520409406,41.78759227648428,154.056970381084,60772.33160095848,127171.32728803623,-5924339.961717836,42.3176394740795,-85.03193768950592,53.17054479882393,176.58523478718965,-3908202.409078954,2709115.017311831,4326803.595674204,-2350.5204254949363,-1849.921706620448,703.3587092782683,-74.29191088625987,2512.687395620431,-1122.4435418241872,0.01699357690547188,0.3113397843259147,-0.8382594891239937,0.44732497268411253,59.474768162832305,-703.8997459513716,91.68584759163194,28.861427320295213,0.2166550252026624,3072.7626112688886,21.425312455504695,91.4882761194636,-0.8055574839903852,-0.5067638328759151,0.3070302227403548,-0.004085893319957469,-0.16069742446896285,0.0039506476107977915,2752.9977734672693,2752.9977734672693,4.799941790963068,4.799875971427258,0.025254771717531422,989.4847160024334,4749.469039859303,8.775408806275522
37,MECO,152.610153,1,3,419992.413077067,6553.485500343771,42.485802605024986,144.75846094330117,41.580311419822316,155.63162481220863,64856.30805390142,143862.43069038354,-5856875.548378357,42.31797546899509,-84.37394102982603,53.15274395054429,176.03309075931037,-3916750.3375635673,2702380.8433911535,4329356.283975793,-2504.7072275126256,-1975.092983138325,746.5476124306784,-84.320286553762,2701.1186308203605,-1197.3944134734093,0.012819436438787985,0.31344217449620954,-0.8384022690777161,0.44572543788571395,64.01359451226759,-480.2496160358664,91.78414023777852,28.387719870805643,0.21553021666404354,3275.955421739157,21.438971349472663,91.58457299428285,-0.8031793041159692,-0.5141534319699678,0.3009140306354816,0.0020742066378487446,-0.16069742446896285,0.0039506476107977915,2955.825629144368,2955.825629144368,4.49055106035042,4.490504757996724,0.020476026025520348,665.2096703880986,2987.1579907166297,9.645327090950587
